event_id,date,year,month,theater_standard,theater_raw,air_force,command_or_task_force,sub_region,mission_number,aircraft_models,has_claims,has_losses,has_casualties,event_text
EVT_19420303_05314,1942-03-03,1942,3,ATO,ZONE OF INTERIOR: The Combined Chiefs of Staff (CCS) take under,,,Tunisia,,,0,0,0,"consideration a recommendation to continue Operation SUPERGYMNAST (projected plan to combine the US and British plans for the seizure of Dakar, Casablanca and Tunisia) as an ""academic study"" only. Thus the proposed N African venture ceases to affect the 8th Air Force until it is revived later as Operation TORCH."
EVT_19430303_05368,1943-03-03,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy, B-24s dispatched against Naples fail to reach the primary target.  Several bomb the secondary target, Messina, while 3 bomb bridges at Bianco and Siderno Marina. In Tunisia, P-40s fly fighter-bomber missions along the Mareth Line as a probing attack against the British 51 Division positions near Mareth is driven back.  The German Afrika Korps issues a plan for a counterattack from the Mareth Line. The 83d Bombardment Squadron (Medium), 12th Bombardment Group (Medium) with B-25s transfers from Castel Benito, Libya to El Assa, Libya The 343d Bombardment Squadron (Heavy), 98th Bombardment Group (Heavy) with B-24s transfers from Gamut, Libya to Lete, Libya."
EVT_19430303_05369,1943-03-03,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Tenth Air Force,,Tunisia,,"B-26, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, B-17s bomb docks and shipping at Tunis and shipping and a power plant at La Goulette harbor.  Fighters and medium bombers of the Northwest African Tactical Air Force hit ground forces in the areas around Bedja, Bou Arada, and Mateur.  Fighting around Bedja subsides but enemy forces take Sedjenane. HQ 319th Bombardment Group (Medium) and it's 437th, 438th, 439th and 440th Bombardment Squadrons (Medium) with B-26s are pulled out of combat for training and reorganization and transfer from Telergma, Algeria to Oujda, French Morocco."
EVT_19430304_05374,1943-03-04,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40s fly top cover missions as the British Eighth Army completes the concentration of troops and weapons in forward areas and awaits an attack which seems imminent in view of German troop movements in the mountains W of Medenine. The 344th Bombardment Squadron (Heavy), 98th Bombardment Group (Heavy) with B-24s transfers from Kabrit, Egypt to Lete, Libya."
EVT_19430304_05375,1943-03-04,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,"B-26, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, B-25s and B-26s fly unsuccessful missions against shipping between Tunisia and Sicily.  B-17s attack a convoy NW of Bizerte, Tunisia, claiming 4 vessels sunk."
EVT_19430305_05380,1943-03-05,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eleventh Air Force,,Tunisia,,"B-26, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, Northwest African Strategic Air Force B-17s hit convoys NW of Bizerte, Tunisia while B-26s attack motor vessels between Tunisia and Sicily. Northwest African Tactical Air Force fighters and medium bombers hit the Djedeida, Siki Nsir area, and ground forces in the Bedja-Mateur areas. HQ 14th Fighter Group and it's 49th Fighter Squadron with P-38s are pulled out of combat and transferred from Berteaux, Algeria to Mediuna, French Morocco. HQ 81st Fighter Group transfers from Le Kouif Airfield, Algeria to Thelepte, Tunisia."
EVT_19430306_05385,1943-03-06,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, 35 planes strafe and bomb installations in the Mareth Line as Rommel's expected attack in Tunisia takes place and is defeated.  Four thrusts toward Medenine are repulsed by the British, and the enemy retreats after nightfall, having lost about 50 tanks."
EVT_19430306_05386,1943-03-06,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,P-39,0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) Weather cancels Northwest African Strategic Air Force bomber missions. In Tunisia, fighters fly reconnaissance along the battle line. HQ 47th Bombardment Group (Light) transfers from Youks-les-Bains, Algeria to Canrobert, Algeria. HQ 301st Bombardment Group (Heavy) transfers from Ain M'lila, Algeria to St-Donat, Algeria. The 92d and 93d Fighter Squadrons, 81st Fighter Group with P-39s transfer from Le Kouif Airfield, Algeria to Thelepte, Tunisia."
EVT_19430307_05391,1943-03-07,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Tenth Air Force,,Tunisia,,"B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, B-25s hit shipping between Tunisia and Sicily while B-17s bomb a convoy in the Gulf of Tunis and shipping and the marshalling yard at Souase, Tunisia. The 352d Bombardment Squadron (Heavy) with B-17s transfers from Ain M'lila, Algeria to St-Donat, Algeria. The 445th, 446th, 447th and 448th Bombardment Squadrons (Medium), 321st Bombardment Group (Medium) with B-25's arrive at Oujda, French Morocco from the U.S."
EVT_19430308_05399,1943-03-08,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"P-40, SPITFIRE, P-38, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, Northwest African Strategic Air Force (NASAF) B-17s and B-25s attack shipping between Tunisia and Sicily, claiming the destruction  or the heavy damage of several motor vessels. In Tunisia, other B-17s hit shipping and marshalling yard at Sousse. P-38s escort the bomb missions.  Fighters of the Northwest African Tactical Air Force (NATAF) fly several reconnaissance and patrol missions along the Tunisian British First Army battlefront while Western Desert Air Force P-40s and Spitfires hit the rear of columns attacking Medenine from the west. The 2d, 4th and 5th Fighter Squadrons, 52d Fighter Group with Spitfire Mk Vs transfer from Telergma, Algeria to Youks-les-Bains, Algeria. The 32d, 353d and 419th Bombardment Squadrons (Heavy), 301st Bombardment Group (Heavy) with B-17's transfer from Ain M'lila, Algeria to St-Donat, Algeria."
EVT_19430310_05412,1943-03-10,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,"P-39, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, B-17s bomb El Aouins Airfield and La Marsa landing ground, destroying several parked airplanes and hit the town of Gafsa.  Fighters escort the B-17's and carry out numerous reconnaissance missions. The 93d Fighter Squadron, 81st Fighter Group with P-39s transfers from Berteaux, Algeria to Youks-les-Bains, Algeria."
EVT_19430311_05416,1943-03-11,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,,,Tunisia,,"SPITFIRE, B-26, B-24, B-25",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, B-26s attack a convoy between Tunisia and Sicily. B-25s in the area carry out no attacks on vessels. In Tunisia, fighters escort medium bombers and attack guns, vehicles. and tanks in the Sedjenane, Jefna, and Bedja areas. HQ 31st Fighter Group and it's 307th, 308th and 309th Fighter Squadrons with Spitfire Mk V's transfer from Kalaa Djerda, Tunisia to Thelepte, Tunisia. The 2d Antisubmarine Squadron (Heavy), 25th Antisubmarine Wing with B-24's transfers from St. Eval, England to Port Lyautey, French Morocco."
EVT_19430312_05423,1943-03-12,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Libya,,"WELLINGTON, B-26, B-25, B-17",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) HQ 79th Fighter Group transfers from Libya to Tunisia. WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, B-17s bomb the docks and marshalling yards at Sousse. B-26s pound supply dumps and score near misses on bridges at Enfidaville, while B-25s bomb shipping between Tunisia and Sicily. Fighters escort the bombers and carry out attacks on ground targets, destroying several vehicles in the Pichon area and south of Pont-du-Fahs.  RAF Wellingtons bomb the Tunis docks during the night of 12/13 March. The 321st Bombardment Group (Medium) and it's 445th, 446th, 447th and 448th Bombardment Squadrons (Medium) with B-25's transfer from Oujda, French Morocco to Ain M'lila, Algeria. The squadrons will enter combat on next Monday and Tuesday."
EVT_19430313_05430,1943-03-13,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eighth Air Force,,Tunisia,,"P-51, P-39, B-25",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) B-25s are sent against shipping NE of Bizerte, Tunisia but fail to locate the target.  Fighters hit positions and movement in the Mareth Line area, and fly patrols and reconnaissance. HQ XII Air Support Command transfers from Algeria to Tunisia. The 154th Observation Squadron, 68th Observation Group with P-39's and P-51's transfers from Youks-les-Bains, Algeria to Thelepte, Algeria. The 154th is an ex-Arkansas National Guard outfit."
EVT_19430314_05435,1943-03-14,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy during the night of 13/14 Mar, RAF Liberators under the operational control of the IX Bomber Command hit the harbor at Naples. In Tunisia during the day, fighters fly cover and sweep over the battle area.  The 85th and 87th Fighter Squadrons of the 79th Fighter Group fly their first combat mission when 12 P-40's escort 11 B-25's on a mission against the Mareth Line."
EVT_19430314_05436,1943-03-14,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eleventh Air Force,,Tunisia,,,0,0,0,WESTERN MEDITERRANEAN (Northwest African Air Force) Weather cancels all missions except Northwest African Tactical Air Force fighter reconnaissance in the Enfidaville-Sfax area and between Tunisia and Sicily.
EVT_19430315_05441,1943-03-15,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25s, escorted by P-40's of 79th Fighter Group (the group's first operation in the theater), bomb Zarat.  Fighters also fly strafing and bombing raids against ground targets. The 81st and 82d Bombardment Squadron (Medium), 12th Bombardment Group (Medium) with B-25's transfer from Berteaux, Algeria to Canrobert, Algeria. These Ninth Air Force units are TDY to the Northwest African Air Force. The 316th Fighter Squadron, 324th Fighter Group with P-40's transfers from El Kabrit, Egypt to Libya."
EVT_19430315_05442,1943-03-15,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,NASAF,,Tunisia,,"B-26, B-25, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia, Northwest African Strategic Air Force (NASAF) B-26s, with fighter escort, attack the landing pound at Mezzouna. B-25's follow with an attack on the same target. Fighters of the Northwest African Tactical Air Force (NATAF) fly tactical reconnaissance over the battle area as the units of the US II Corps prepare to attack east from the Gafsa area. In the Mediterranean, B-17s, with fighter escort, hit shipping off Northern Tunisia."
EVT_19430316_05447,1943-03-16,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40s fly fighter-bomber operations against enemy positions as British ground forces prepare to conduct limited attacks as a preliminary to the main assault against the Mareth Line."
EVT_19430316_05448,1943-03-16,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eleventh Air Force,,Tunisia,,B-17,0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In the Mediterranean, B-17s attack shipping between Tunisia and Sicily, leaving 2 small vessels aflame.  Weather prevents completion of other bomber operations. In Tunisia, fighters fly reconnaissance and patrols but bad weather hides enemy ground activity. The 346th and 348th Bombardment Squadrons (Heavy), 99th Bombardment Group (Heavy) with B-17's arrive at Navarin, Algeria from the U.S.  The squadrons will fly their first mission on 31 March."
EVT_19430317_05454,1943-03-17,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,P-40,0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, P-40s fly scramble and fighter-bomber operations as British ground forces continue local operations in preparation for the assault on the Mareth Line."
EVT_19430318_05461,1943-03-18,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy, B-24's, escorted by P-40's, bomb the harbor at Naples. WESTERN MEDITERRANEAN (Northwest African Air Force) Weather cancels operations of the Northwest African Strategic Air Force (NASAF) bombers. In Tunisia, Northwest African Tactical Air Force (NATAF) fighters fly sweeps and reconnaissance over the Sidi Nsir-Sedjenane-Medjez el Bab areas and attack a railway station, other buildings, railroad sidings, and motor transport at Temara."
EVT_19430320_05474,1943-03-20,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Tunisia,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Tunisia, B-25's bomb the Mareth area. AA is intense and all medium bombers suffer hits.  P-40's escort bombers and carry out fighter-bomber and top cover operations as British ground troops open the assault on positions with infantry and artillery.  The British 30 Corps gains a bridgehead across the Oued Zigzaou."
EVT_19430320_05475,1943-03-20,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,,,,,"P-40, B-26, B-25",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) Northwest African Tactical Bomber Force (NATBF) is formed under the Northwest African Tactical Air Force with a small combined HQ which has under it the 47th Bombardment Group (Light), the RAF 326 Wing, and air echelons of 2 squadrons of the 12th Bombardment Group (Medium) which are attached for operational control. B-26's and B-25's launch consecutive attacks against the landing ground at Djebel Tebaga. Fighters fly escort and carry out numerous reconnaissance missions as the British Eighth Army opens an assault on the Mareth Line. In the Mediterranean, B-25's bomb shipping between Tunisia and Sicily. HQ XII Fighter Command transfers from La Senia, Algeria to Algiers, Algeria. A detachment of the 59th Fighter Squadron, 33d Fighter Group based at Berteaux, Algeria with P-40's begins operating from Thelepte, Tunisia."
EVT_19430321_05481,1943-03-21,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"B-25, P-40, B-24",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy during the night of 20/21 March, B-24's attack the harbor and surrounding area of Naples, hitting a vessel, the city area, and in the vicinity of the railroad yards. In Tunisia, B-25's bomb targets, including a highway, in the Gabes area. They are escorted by almost 100 P-40's."
EVT_19430321_05482,1943-03-21,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Eleventh Air Force,,Tunisia,,"WELLINGTON, C-47, P-38, B-17",0,0,0,"WESTERN MEDITERRANEAN (Northwest African Air Force) In Tunisia during the night of 20/21 March, RAF Wellingtons bomb the docks at Ferryville. On the morning of 21 Mar, B-17's, with P-38 escort, attack the landing grounds at Djebel Tebaga, and Mezzouna. Elements of the US 1st Armored Division push toward Maknassy, placing it under artillery fire in preparation for the assault on the town. The 35th Troop Carrier Squadron, 64th Troop Carrier Group which has been operating it's C-47's from Telergma, Algeria returns to its base at Blida, Algeria."
EVT_19430322_05488,1943-03-22,1943,3,MTO,MEDITERRANEAN THEATER OF OPERATIONS,Ninth Air Force,,Italy,,"P-40, B-25",0,0,0,"EASTERN MEDITERRANEAN (Ninth Air Force) In Italy during the night of 21/22 Mar, RAF Liberators, under operational control of the IX Bomber Command, bomb Naples. In Tunisia, B-25's hit the Gabes area, bombing a road junction, motor transport, and troop concentrations. P-40's fly 5 escort missions during the day. British ground forces, after expanding the Oued Zigzaou bridgehead during 21/22 Mar, are severely handicapped by heavy rain. The enemy counter-attacks and forces 50 Division to give ground."
